,month,town,resale_price
13185,2017-09-01,ANG MO KIO,220000
13186,2017-09-01,ANG MO KIO,228000
13187,2017-09-01,ANG MO KIO,235000
13188,2017-09-01,ANG MO KIO,250000
13189,2017-09-01,ANG MO KIO,258000
13190,2017-09-01,ANG MO KIO,263000
13191,2017-09-01,ANG MO KIO,265000
13192,2017-09-01,ANG MO KIO,266000
13193,2017-09-01,ANG MO KIO,268000
13194,2017-09-01,ANG MO KIO,268888
13195,2017-09-01,ANG MO KIO,270000
13196,2017-09-01,ANG MO KIO,275000
13197,2017-09-01,ANG MO KIO,275000
13198,2017-09-01,ANG MO KIO,277000
13199,2017-09-01,ANG MO KIO,277500
13200,2017-09-01,ANG MO KIO,280000
13201,2017-09-01,ANG MO KIO,285000
13202,2017-09-01,ANG MO KIO,285000
13203,2017-09-01,ANG MO KIO,288000
13204,2017-09-01,ANG MO KIO,288000
13205,2017-09-01,ANG MO KIO,295000
13206,2017-09-01,ANG MO KIO,300000
13207,2017-09-01,ANG MO KIO,300000
13208,2017-09-01,ANG MO KIO,303000
13209,2017-09-01,ANG MO KIO,306000
13210,2017-09-01,ANG MO KIO,310000
13211,2017-09-01,ANG MO KIO,310000
13212,2017-09-01,ANG MO KIO,312000
13213,2017-09-01,ANG MO KIO,313000
13214,2017-09-01,ANG MO KIO,320000
13215,2017-09-01,ANG MO KIO,330000
13216,2017-09-01,ANG MO KIO,340000
13217,2017-09-01,ANG MO KIO,342000
13218,2017-09-01,ANG MO KIO,352888
13219,2017-09-01,ANG MO KIO,355000
13220,2017-09-01,ANG MO KIO,370000
13221,2017-09-01,ANG MO KIO,395000
13222,2017-09-01,ANG MO KIO,355000
13223,2017-09-01,ANG MO KIO,385000
13224,2017-09-01,ANG MO KIO,390000
13225,2017-09-01,ANG MO KIO,390000
13226,2017-09-01,ANG MO KIO,400000
13227,2017-09-01,ANG MO KIO,408000
13228,2017-09-01,ANG MO KIO,420000
13229,2017-09-01,ANG MO KIO,428000
13230,2017-09-01,ANG MO KIO,429999
13231,2017-09-01,ANG MO KIO,465000
13232,2017-09-01,ANG MO KIO,466000
13233,2017-09-01,ANG MO KIO,468888
13234,2017-09-01,ANG MO KIO,470000
13235,2017-09-01,ANG MO KIO,480888
13236,2017-09-01,ANG MO KIO,490000
13237,2017-09-01,ANG MO KIO,503888
13238,2017-09-01,ANG MO KIO,538000
13239,2017-09-01,ANG MO KIO,657000
13240,2017-09-01,ANG MO KIO,743000
13241,2017-09-01,ANG MO KIO,468888
13242,2017-09-01,ANG MO KIO,470000
13243,2017-09-01,ANG MO KIO,545000
13244,2017-09-01,ANG MO KIO,560000
13245,2017-09-01,ANG MO KIO,560000
13246,2017-09-01,ANG MO KIO,572000
13247,2017-09-01,ANG MO KIO,580000
13248,2017-09-01,ANG MO KIO,620000
13249,2017-09-01,ANG MO KIO,646000
13250,2017-09-01,ANG MO KIO,675000
13251,2017-09-01,ANG MO KIO,700000
13252,2017-09-01,ANG MO KIO,720000
13253,2017-09-01,ANG MO KIO,730000
13254,2017-09-01,ANG MO KIO,775000
13255,2017-09-01,ANG MO KIO,780000
13256,2017-09-01,ANG MO KIO,800000
14813,2017-10-01,ANG MO KIO,248000
14814,2017-10-01,ANG MO KIO,260000
14815,2017-10-01,ANG MO KIO,262000
14816,2017-10-01,ANG MO KIO,265000
14817,2017-10-01,ANG MO KIO,265000
14818,2017-10-01,ANG MO KIO,270000
14819,2017-10-01,ANG MO KIO,270000
14820,2017-10-01,ANG MO KIO,270000
14821,2017-10-01,ANG MO KIO,275000
14822,2017-10-01,ANG MO KIO,275000
14823,2017-10-01,ANG MO KIO,276500
14824,2017-10-01,ANG MO KIO,280000
14825,2017-10-01,ANG MO KIO,280000
14826,2017-10-01,ANG MO KIO,280000
14827,2017-10-01,ANG MO KIO,282000
14828,2017-10-01,ANG MO KIO,284888
14829,2017-10-01,ANG MO KIO,285000
14830,2017-10-01,ANG MO KIO,285888
14831,2017-10-01,ANG MO KIO,287000
14832,2017-10-01,ANG MO KIO,288000
14833,2017-10-01,ANG MO KIO,288000
14834,2017-10-01,ANG MO KIO,290000
14835,2017-10-01,ANG MO KIO,295000
14836,2017-10-01,ANG MO KIO,295000
14837,2017-10-01,ANG MO KIO,297500
14838,2017-10-01,ANG MO KIO,300000
14839,2017-10-01,ANG MO KIO,300000
14840,2017-10-01,ANG MO KIO,300000
14841,2017-10-01,ANG MO KIO,315000
14842,2017-10-01,ANG MO KIO,315000
14843,2017-10-01,ANG MO KIO,315000
14844,2017-10-01,ANG MO KIO,315000
14845,2017-10-01,ANG MO KIO,315000
14846,2017-10-01,ANG MO KIO,316000
14847,2017-10-01,ANG MO KIO,320000
14848,2017-10-01,ANG MO KIO,325000
14849,2017-10-01,ANG MO KIO,328000
14850,2017-10-01,ANG MO KIO,338000
14851,2017-10-01,ANG MO KIO,340000
14852,2017-10-01,ANG MO KIO,340000
14853,2017-10-01,ANG MO KIO,340000
14854,2017-10-01,ANG MO KIO,343000
14855,2017-10-01,ANG MO KIO,351000
14856,2017-10-01,ANG MO KIO,370000
14857,2017-10-01,ANG MO KIO,372000
14858,2017-10-01,ANG MO KIO,372000
14859,2017-10-01,ANG MO KIO,375000
14860,2017-10-01,ANG MO KIO,388000
14861,2017-10-01,ANG MO KIO,390000
14862,2017-10-01,ANG MO KIO,398000
14863,2017-10-01,ANG MO KIO,398000
14864,2017-10-01,ANG MO KIO,445000
14865,2017-10-01,ANG MO KIO,380000
14866,2017-10-01,ANG MO KIO,400000
14867,2017-10-01,ANG MO KIO,400000
14868,2017-10-01,ANG MO KIO,420000
14869,2017-10-01,ANG MO KIO,420000
14870,2017-10-01,ANG MO KIO,430000
14871,2017-10-01,ANG MO KIO,442000
14872,2017-10-01,ANG MO KIO,468000
14873,2017-10-01,ANG MO KIO,479000
14874,2017-10-01,ANG MO KIO,480000
14875,2017-10-01,ANG MO KIO,480000
14876,2017-10-01,ANG MO KIO,550000
14877,2017-10-01,ANG MO KIO,670000
14878,2017-10-01,ANG MO KIO,675888
14879,2017-10-01,ANG MO KIO,770000
14880,2017-10-01,ANG MO KIO,468000
14881,2017-10-01,ANG MO KIO,530000
14882,2017-10-01,ANG MO KIO,580000
14883,2017-10-01,ANG MO KIO,585000
14884,2017-10-01,ANG MO KIO,590000
14885,2017-10-01,ANG MO KIO,593500
14886,2017-10-01,ANG MO KIO,600000
14887,2017-10-01,ANG MO KIO,605000
14888,2017-10-01,ANG MO KIO,630000
14889,2017-10-01,ANG MO KIO,660000
14890,2017-10-01,ANG MO KIO,755000
14891,2017-10-01,ANG MO KIO,842000
16571,2017-11-01,ANG MO KIO,250000
16572,2017-11-01,ANG MO KIO,250000
16573,2017-11-01,ANG MO KIO,251888
16574,2017-11-01,ANG MO KIO,265000
16575,2017-11-01,ANG MO KIO,266000
16576,2017-11-01,ANG MO KIO,268000
16577,2017-11-01,ANG MO KIO,272000
16578,2017-11-01,ANG MO KIO,275000
16579,2017-11-01,ANG MO KIO,275000
16580,2017-11-01,ANG MO KIO,278000
16581,2017-11-01,ANG MO KIO,278000
16582,2017-11-01,ANG MO KIO,278000
16583,2017-11-01,ANG MO KIO,280000
16584,2017-11-01,ANG MO KIO,280000
16585,2017-11-01,ANG MO KIO,280000
16586,2017-11-01,ANG MO KIO,280000
16587,2017-11-01,ANG MO KIO,280000
16588,2017-11-01,ANG MO KIO,280000
16589,2017-11-01,ANG MO KIO,282000
16590,2017-11-01,ANG MO KIO,285000
16591,2017-11-01,ANG MO KIO,285000
16592,2017-11-01,ANG MO KIO,288000
16593,2017-11-01,ANG MO KIO,288000
16594,2017-11-01,ANG MO KIO,295000
16595,2017-11-01,ANG MO KIO,298000
16596,2017-11-01,ANG MO KIO,300000
16597,2017-11-01,ANG MO KIO,303888
16598,2017-11-01,ANG MO KIO,305000
16599,2017-11-01,ANG MO KIO,308000
16600,2017-11-01,ANG MO KIO,310000
16601,2017-11-01,ANG MO KIO,315000
16602,2017-11-01,ANG MO KIO,315000
16603,2017-11-01,ANG MO KIO,316000
16604,2017-11-01,ANG MO KIO,320000
16605,2017-11-01,ANG MO KIO,326000
16606,2017-11-01,ANG MO KIO,328000
16607,2017-11-01,ANG MO KIO,328000
16608,2017-11-01,ANG MO KIO,330000
16609,2017-11-01,ANG MO KIO,330000
16610,2017-11-01,ANG MO KIO,330000
16611,2017-11-01,ANG MO KIO,340000
16612,2017-11-01,ANG MO KIO,345000
16613,2017-11-01,ANG MO KIO,348000
16614,2017-11-01,ANG MO KIO,350000
16615,2017-11-01,ANG MO KIO,355000
16616,2017-11-01,ANG MO KIO,356000
16617,2017-11-01,ANG MO KIO,358000
16618,2017-11-01,ANG MO KIO,378000
16619,2017-11-01,ANG MO KIO,409000
16620,2017-11-01,ANG MO KIO,412000
16621,2017-11-01,ANG MO KIO,463000
16622,2017-11-01,ANG MO KIO,510000
16623,2017-11-01,ANG MO KIO,370000
16624,2017-11-01,ANG MO KIO,375000
16625,2017-11-01,ANG MO KIO,391500
16626,2017-11-01,ANG MO KIO,405000
16627,2017-11-01,ANG MO KIO,405000
16628,2017-11-01,ANG MO KIO,416888
16629,2017-11-01,ANG MO KIO,425000
16630,2017-11-01,ANG MO KIO,430000
16631,2017-11-01,ANG MO KIO,450000
16632,2017-11-01,ANG MO KIO,460000
16633,2017-11-01,ANG MO KIO,470000
16634,2017-11-01,ANG MO KIO,470000
16635,2017-11-01,ANG MO KIO,500000
16636,2017-11-01,ANG MO KIO,530000
16637,2017-11-01,ANG MO KIO,572000
16638,2017-11-01,ANG MO KIO,585000
16639,2017-11-01,ANG MO KIO,605000
16640,2017-11-01,ANG MO KIO,610000
16641,2017-11-01,ANG MO KIO,638000
16642,2017-11-01,ANG MO KIO,688000
16643,2017-11-01,ANG MO KIO,470000
16644,2017-11-01,ANG MO KIO,470000
16645,2017-11-01,ANG MO KIO,550000
16646,2017-11-01,ANG MO KIO,602000
16647,2017-11-01,ANG MO KIO,645000
16648,2017-11-01,ANG MO KIO,670000
16649,2017-11-01,ANG MO KIO,738888
16650,2017-11-01,ANG MO KIO,805000
18507,2017-12-01,ANG MO KIO,230000
18508,2017-12-01,ANG MO KIO,222000
18509,2017-12-01,ANG MO KIO,310000
18510,2017-12-01,ANG MO KIO,275000
18511,2017-12-01,ANG MO KIO,440000
18512,2017-12-01,ANG MO KIO,350000
18513,2017-12-01,ANG MO KIO,472000
18514,2017-12-01,ANG MO KIO,252000
18515,2017-12-01,ANG MO KIO,280000
18516,2017-12-01,ANG MO KIO,266000
18517,2017-12-01,ANG MO KIO,250000
18518,2017-12-01,ANG MO KIO,310000
18519,2017-12-01,ANG MO KIO,367000
18520,2017-12-01,ANG MO KIO,305000
18521,2017-12-01,ANG MO KIO,273000
18522,2017-12-01,ANG MO KIO,290000
18523,2017-12-01,ANG MO KIO,270000
18524,2017-12-01,ANG MO KIO,330000
18525,2017-12-01,ANG MO KIO,285000
18526,2017-12-01,ANG MO KIO,250000
18527,2017-12-01,ANG MO KIO,328000
18528,2017-12-01,ANG MO KIO,315000
18529,2017-12-01,ANG MO KIO,315000
18530,2017-12-01,ANG MO KIO,270000
18531,2017-12-01,ANG MO KIO,300000
18532,2017-12-01,ANG MO KIO,271000
18533,2017-12-01,ANG MO KIO,288000
18534,2017-12-01,ANG MO KIO,375000
18535,2017-12-01,ANG MO KIO,250000
18536,2017-12-01,ANG MO KIO,345800
18537,2017-12-01,ANG MO KIO,303888
18538,2017-12-01,ANG MO KIO,290000
18539,2017-12-01,ANG MO KIO,353000
18540,2017-12-01,ANG MO KIO,282000
18541,2017-12-01,ANG MO KIO,315000
18542,2017-12-01,ANG MO KIO,300000
18543,2017-12-01,ANG MO KIO,273000
18544,2017-12-01,ANG MO KIO,280000
18545,2017-12-01,ANG MO KIO,316000
18546,2017-12-01,ANG MO KIO,316000
18547,2017-12-01,ANG MO KIO,307000
18548,2017-12-01,ANG MO KIO,278888
18549,2017-12-01,ANG MO KIO,300000
18550,2017-12-01,ANG MO KIO,317000
18551,2017-12-01,ANG MO KIO,390000
18552,2017-12-01,ANG MO KIO,418000
18553,2017-12-01,ANG MO KIO,597000
18554,2017-12-01,ANG MO KIO,475000
18555,2017-12-01,ANG MO KIO,650000
18556,2017-12-01,ANG MO KIO,482000
18557,2017-12-01,ANG MO KIO,440000
18558,2017-12-01,ANG MO KIO,400000
18559,2017-12-01,ANG MO KIO,425000
18560,2017-12-01,ANG MO KIO,543000
18561,2017-12-01,ANG MO KIO,410000
18562,2017-12-01,ANG MO KIO,430000
18563,2017-12-01,ANG MO KIO,370000
18564,2017-12-01,ANG MO KIO,505000
18565,2017-12-01,ANG MO KIO,688000
18566,2017-12-01,ANG MO KIO,660000
18567,2017-12-01,ANG MO KIO,858000
18568,2017-12-01,ANG MO KIO,822000
18569,2017-12-01,ANG MO KIO,718000
20046,2018-01-01,ANG MO KIO,250000
20047,2018-01-01,ANG MO KIO,240000
20048,2018-01-01,ANG MO KIO,240000
20049,2018-01-01,ANG MO KIO,242000
20050,2018-01-01,ANG MO KIO,255000
20051,2018-01-01,ANG MO KIO,255000
20052,2018-01-01,ANG MO KIO,258000
20053,2018-01-01,ANG MO KIO,260000
20054,2018-01-01,ANG MO KIO,260000
20055,2018-01-01,ANG MO KIO,265000
20056,2018-01-01,ANG MO KIO,265000
20057,2018-01-01,ANG MO KIO,265000
20058,2018-01-01,ANG MO KIO,273000
20059,2018-01-01,ANG MO KIO,285000
20060,2018-01-01,ANG MO KIO,295000
20061,2018-01-01,ANG MO KIO,298000
20062,2018-01-01,ANG MO KIO,300000
20063,2018-01-01,ANG MO KIO,300000
20064,2018-01-01,ANG MO KIO,305000
20065,2018-01-01,ANG MO KIO,308000
20066,2018-01-01,ANG MO KIO,312000
20067,2018-01-01,ANG MO KIO,320000
20068,2018-01-01,ANG MO KIO,320000
20069,2018-01-01,ANG MO KIO,320000
20070,2018-01-01,ANG MO KIO,328000
20071,2018-01-01,ANG MO KIO,328000
20072,2018-01-01,ANG MO KIO,330000
20073,2018-01-01,ANG MO KIO,330000
20074,2018-01-01,ANG MO KIO,335000
20075,2018-01-01,ANG MO KIO,340000
20076,2018-01-01,ANG MO KIO,348000
20077,2018-01-01,ANG MO KIO,355000
20078,2018-01-01,ANG MO KIO,360000
20079,2018-01-01,ANG MO KIO,360000
20080,2018-01-01,ANG MO KIO,365000
20081,2018-01-01,ANG MO KIO,410000
20082,2018-01-01,ANG MO KIO,435000
20083,2018-01-01,ANG MO KIO,438000
20084,2018-01-01,ANG MO KIO,448000
20085,2018-01-01,ANG MO KIO,450000
20086,2018-01-01,ANG MO KIO,460000
20087,2018-01-01,ANG MO KIO,503000
20088,2018-01-01,ANG MO KIO,548000
20089,2018-01-01,ANG MO KIO,575000
20090,2018-01-01,ANG MO KIO,635000
20091,2018-01-01,ANG MO KIO,530000
20092,2018-01-01,ANG MO KIO,560000
20093,2018-01-01,ANG MO KIO,568888
20094,2018-01-01,ANG MO KIO,590000
20095,2018-01-01,ANG MO KIO,608000
20096,2018-01-01,ANG MO KIO,630000
20097,2018-01-01,ANG MO KIO,660000
21087,2018-02-01,ANG MO KIO,210000
21088,2018-02-01,ANG MO KIO,242000
21089,2018-02-01,ANG MO KIO,250000
21090,2018-02-01,ANG MO KIO,253000
21091,2018-02-01,ANG MO KIO,258000
21092,2018-02-01,ANG MO KIO,260000
21093,2018-02-01,ANG MO KIO,263000
21094,2018-02-01,ANG MO KIO,265000
21095,2018-02-01,ANG MO KIO,265000
21096,2018-02-01,ANG MO KIO,265000
21097,2018-02-01,ANG MO KIO,267000
21098,2018-02-01,ANG MO KIO,272000
21099,2018-02-01,ANG MO KIO,274000
21100,2018-02-01,ANG MO KIO,278000
21101,2018-02-01,ANG MO KIO,280000
21102,2018-02-01,ANG MO KIO,280000
21103,2018-02-01,ANG MO KIO,285000
21104,2018-02-01,ANG MO KIO,285000
21105,2018-02-01,ANG MO KIO,285000
21106,2018-02-01,ANG MO KIO,286000
21107,2018-02-01,ANG MO KIO,288000
21108,2018-02-01,ANG MO KIO,291000
21109,2018-02-01,ANG MO KIO,295000
21110,2018-02-01,ANG MO KIO,295000
21111,2018-02-01,ANG MO KIO,305000
21112,2018-02-01,ANG MO KIO,310000
21113,2018-02-01,ANG MO KIO,318000
21114,2018-02-01,ANG MO KIO,325000
21115,2018-02-01,ANG MO KIO,383000
21116,2018-02-01,ANG MO KIO,384888
21117,2018-02-01,ANG MO KIO,390000
21118,2018-02-01,ANG MO KIO,415000
21119,2018-02-01,ANG MO KIO,415000
21120,2018-02-01,ANG MO KIO,448000
21121,2018-02-01,ANG MO KIO,450000
21122,2018-02-01,ANG MO KIO,480000
21123,2018-02-01,ANG MO KIO,480000
21124,2018-02-01,ANG MO KIO,665000
21125,2018-02-01,ANG MO KIO,520000
21126,2018-02-01,ANG MO KIO,588000
21127,2018-02-01,ANG MO KIO,645000
21128,2018-02-01,ANG MO KIO,735000
21129,2018-02-01,ANG MO KIO,780000
21130,2018-02-01,ANG MO KIO,777000
22240,2018-03-01,ANG MO KIO,202000
22241,2018-03-01,ANG MO KIO,210000
22242,2018-03-01,ANG MO KIO,230000
22243,2018-03-01,ANG MO KIO,240000
22244,2018-03-01,ANG MO KIO,243000
22245,2018-03-01,ANG MO KIO,245000
22246,2018-03-01,ANG MO KIO,250000
22247,2018-03-01,ANG MO KIO,250000
22248,2018-03-01,ANG MO KIO,255000
22249,2018-03-01,ANG MO KIO,255000
22250,2018-03-01,ANG MO KIO,256000
22251,2018-03-01,ANG MO KIO,260000
22252,2018-03-01,ANG MO KIO,260000
22253,2018-03-01,ANG MO KIO,260000
22254,2018-03-01,ANG MO KIO,260000
22255,2018-03-01,ANG MO KIO,260000
22256,2018-03-01,ANG MO KIO,260000
22257,2018-03-01,ANG MO KIO,262800
22258,2018-03-01,ANG MO KIO,266000
22259,2018-03-01,ANG MO KIO,271000
22260,2018-03-01,ANG MO KIO,275000
22261,2018-03-01,ANG MO KIO,275000
22262,2018-03-01,ANG MO KIO,277000
22263,2018-03-01,ANG MO KIO,280000
22264,2018-03-01,ANG MO KIO,285000
22265,2018-03-01,ANG MO KIO,286000
22266,2018-03-01,ANG MO KIO,288000
22267,2018-03-01,ANG MO KIO,288000
22268,2018-03-01,ANG MO KIO,288888
22269,2018-03-01,ANG MO KIO,290000
22270,2018-03-01,ANG MO KIO,292000
22271,2018-03-01,ANG MO KIO,293000
22272,2018-03-01,ANG MO KIO,297000
22273,2018-03-01,ANG MO KIO,298000
22274,2018-03-01,ANG MO KIO,298000
22275,2018-03-01,ANG MO KIO,300000
22276,2018-03-01,ANG MO KIO,300000
22277,2018-03-01,ANG MO KIO,305000
22278,2018-03-01,ANG MO KIO,308000
22279,2018-03-01,ANG MO KIO,315000
22280,2018-03-01,ANG MO KIO,315000
22281,2018-03-01,ANG MO KIO,318000
22282,2018-03-01,ANG MO KIO,328888
22283,2018-03-01,ANG MO KIO,330000
22284,2018-03-01,ANG MO KIO,340000
22285,2018-03-01,ANG MO KIO,340000
22286,2018-03-01,ANG MO KIO,345000
22287,2018-03-01,ANG MO KIO,350000
22288,2018-03-01,ANG MO KIO,350000
22289,2018-03-01,ANG MO KIO,350000
22290,2018-03-01,ANG MO KIO,355000
22291,2018-03-01,ANG MO KIO,355000
22292,2018-03-01,ANG MO KIO,369000
22293,2018-03-01,ANG MO KIO,370000
22294,2018-03-01,ANG MO KIO,375000
22295,2018-03-01,ANG MO KIO,378000
22296,2018-03-01,ANG MO KIO,448000
22297,2018-03-01,ANG MO KIO,468000
22298,2018-03-01,ANG MO KIO,519000
22299,2018-03-01,ANG MO KIO,345000
22300,2018-03-01,ANG MO KIO,365000
22301,2018-03-01,ANG MO KIO,380000
22302,2018-03-01,ANG MO KIO,403000
22303,2018-03-01,ANG MO KIO,412000
22304,2018-03-01,ANG MO KIO,415000
22305,2018-03-01,ANG MO KIO,420000
22306,2018-03-01,ANG MO KIO,425000
22307,2018-03-01,ANG MO KIO,430000
22308,2018-03-01,ANG MO KIO,443000
22309,2018-03-01,ANG MO KIO,452000
22310,2018-03-01,ANG MO KIO,458000
22311,2018-03-01,ANG MO KIO,470000
22312,2018-03-01,ANG MO KIO,483000
22313,2018-03-01,ANG MO KIO,485000
22314,2018-03-01,ANG MO KIO,535000
22315,2018-03-01,ANG MO KIO,570000
22316,2018-03-01,ANG MO KIO,570800
22317,2018-03-01,ANG MO KIO,633000
22318,2018-03-01,ANG MO KIO,635000
22319,2018-03-01,ANG MO KIO,645000
22320,2018-03-01,ANG MO KIO,658000
22321,2018-03-01,ANG MO KIO,675000
22322,2018-03-01,ANG MO KIO,675000
22323,2018-03-01,ANG MO KIO,680000
22324,2018-03-01,ANG MO KIO,552000
22325,2018-03-01,ANG MO KIO,565000
22326,2018-03-01,ANG MO KIO,568000
22327,2018-03-01,ANG MO KIO,568000
22328,2018-03-01,ANG MO KIO,580000
22329,2018-03-01,ANG MO KIO,600000
22330,2018-03-01,ANG MO KIO,650000
22331,2018-03-01,ANG MO KIO,668000
22332,2018-03-01,ANG MO KIO,770000
22333,2018-03-01,ANG MO KIO,815000
22334,2018-03-01,ANG MO KIO,815000
22335,2018-03-01,ANG MO KIO,828000
22336,2018-03-01,ANG MO KIO,830000
22337,2018-03-01,ANG MO KIO,850000
22338,2018-03-01,ANG MO KIO,852000
24061,2018-04-01,ANG MO KIO,218000
24062,2018-04-01,ANG MO KIO,238000
24063,2018-04-01,ANG MO KIO,245000
24064,2018-04-01,ANG MO KIO,250000
24065,2018-04-01,ANG MO KIO,250000
24066,2018-04-01,ANG MO KIO,254088
24067,2018-04-01,ANG MO KIO,258000
24068,2018-04-01,ANG MO KIO,260000
24069,2018-04-01,ANG MO KIO,260000
24070,2018-04-01,ANG MO KIO,260000
24071,2018-04-01,ANG MO KIO,265000
24072,2018-04-01,ANG MO KIO,266000
24073,2018-04-01,ANG MO KIO,268000
24074,2018-04-01,ANG MO KIO,270000
24075,2018-04-01,ANG MO KIO,273000
24076,2018-04-01,ANG MO KIO,273000
24077,2018-04-01,ANG MO KIO,275000
24078,2018-04-01,ANG MO KIO,275000
24079,2018-04-01,ANG MO KIO,275000
24080,2018-04-01,ANG MO KIO,278000
24081,2018-04-01,ANG MO KIO,278000
24082,2018-04-01,ANG MO KIO,280000
24083,2018-04-01,ANG MO KIO,280000
24084,2018-04-01,ANG MO KIO,290000
24085,2018-04-01,ANG MO KIO,293000
24086,2018-04-01,ANG MO KIO,295000
24087,2018-04-01,ANG MO KIO,295000
24088,2018-04-01,ANG MO KIO,295000
24089,2018-04-01,ANG MO KIO,300000
24090,2018-04-01,ANG MO KIO,300000
24091,2018-04-01,ANG MO KIO,303000
24092,2018-04-01,ANG MO KIO,310000
24093,2018-04-01,ANG MO KIO,310000
24094,2018-04-01,ANG MO KIO,310000
24095,2018-04-01,ANG MO KIO,320000
24096,2018-04-01,ANG MO KIO,320000
24097,2018-04-01,ANG MO KIO,328000
24098,2018-04-01,ANG MO KIO,330000
24099,2018-04-01,ANG MO KIO,335000
24100,2018-04-01,ANG MO KIO,335000
24101,2018-04-01,ANG MO KIO,336500
24102,2018-04-01,ANG MO KIO,340000
24103,2018-04-01,ANG MO KIO,340000
24104,2018-04-01,ANG MO KIO,353888
24105,2018-04-01,ANG MO KIO,355000
24106,2018-04-01,ANG MO KIO,360000
24107,2018-04-01,ANG MO KIO,365000
24108,2018-04-01,ANG MO KIO,370000
24109,2018-04-01,ANG MO KIO,372000
24110,2018-04-01,ANG MO KIO,375000
24111,2018-04-01,ANG MO KIO,390000
24112,2018-04-01,ANG MO KIO,450000
24113,2018-04-01,ANG MO KIO,470000
24114,2018-04-01,ANG MO KIO,350000
24115,2018-04-01,ANG MO KIO,388000
24116,2018-04-01,ANG MO KIO,389000
24117,2018-04-01,ANG MO KIO,395000
24118,2018-04-01,ANG MO KIO,405000
24119,2018-04-01,ANG MO KIO,418000
24120,2018-04-01,ANG MO KIO,420000
24121,2018-04-01,ANG MO KIO,420000
24122,2018-04-01,ANG MO KIO,450000
24123,2018-04-01,ANG MO KIO,450000
24124,2018-04-01,ANG MO KIO,460000
24125,2018-04-01,ANG MO KIO,460000
24126,2018-04-01,ANG MO KIO,468000
24127,2018-04-01,ANG MO KIO,510000
24128,2018-04-01,ANG MO KIO,515000
24129,2018-04-01,ANG MO KIO,582000
24130,2018-04-01,ANG MO KIO,595000
24131,2018-04-01,ANG MO KIO,595000
24132,2018-04-01,ANG MO KIO,621000
24133,2018-04-01,ANG MO KIO,638000
24134,2018-04-01,ANG MO KIO,665000
24135,2018-04-01,ANG MO KIO,665000
24136,2018-04-01,ANG MO KIO,670000
24137,2018-04-01,ANG MO KIO,671888
24138,2018-04-01,ANG MO KIO,688888
24139,2018-04-01,ANG MO KIO,690000
24140,2018-04-01,ANG MO KIO,690000
24141,2018-04-01,ANG MO KIO,522000
24142,2018-04-01,ANG MO KIO,560000
24143,2018-04-01,ANG MO KIO,570000
24144,2018-04-01,ANG MO KIO,580000
24145,2018-04-01,ANG MO KIO,590000
24146,2018-04-01,ANG MO KIO,600000
24147,2018-04-01,ANG MO KIO,640000
24148,2018-04-01,ANG MO KIO,650000
24149,2018-04-01,ANG MO KIO,650000
24150,2018-04-01,ANG MO KIO,655000
24151,2018-04-01,ANG MO KIO,690000
24152,2018-04-01,ANG MO KIO,705000
24153,2018-04-01,ANG MO KIO,708000
24154,2018-04-01,ANG MO KIO,768000
24155,2018-04-01,ANG MO KIO,770000
24156,2018-04-01,ANG MO KIO,798000
24157,2018-04-01,ANG MO KIO,805000
24158,2018-04-01,ANG MO KIO,805000
24159,2018-04-01,ANG MO KIO,808000
25851,2018-05-01,ANG MO KIO,220000
25852,2018-05-01,ANG MO KIO,242000
25853,2018-05-01,ANG MO KIO,245000
25854,2018-05-01,ANG MO KIO,259000
25855,2018-05-01,ANG MO KIO,260000
25856,2018-05-01,ANG MO KIO,262000
25857,2018-05-01,ANG MO KIO,263000
25858,2018-05-01,ANG MO KIO,265000
25859,2018-05-01,ANG MO KIO,265000
25860,2018-05-01,ANG MO KIO,265000
25861,2018-05-01,ANG MO KIO,268000
25862,2018-05-01,ANG MO KIO,270000
25863,2018-05-01,ANG MO KIO,272000
25864,2018-05-01,ANG MO KIO,273000
25865,2018-05-01,ANG MO KIO,273000
25866,2018-05-01,ANG MO KIO,275000
25867,2018-05-01,ANG MO KIO,275000
25868,2018-05-01,ANG MO KIO,275000
25869,2018-05-01,ANG MO KIO,275000
25870,2018-05-01,ANG MO KIO,277000
25871,2018-05-01,ANG MO KIO,280000
25872,2018-05-01,ANG MO KIO,288000
25873,2018-05-01,ANG MO KIO,290000
25874,2018-05-01,ANG MO KIO,290000
25875,2018-05-01,ANG MO KIO,290000
25876,2018-05-01,ANG MO KIO,310000
25877,2018-05-01,ANG MO KIO,320000
25878,2018-05-01,ANG MO KIO,323000
25879,2018-05-01,ANG MO KIO,346888
25880,2018-05-01,ANG MO KIO,350000
25881,2018-05-01,ANG MO KIO,355000
25882,2018-05-01,ANG MO KIO,360000
25883,2018-05-01,ANG MO KIO,395000
25884,2018-05-01,ANG MO KIO,378000
25885,2018-05-01,ANG MO KIO,380000
25886,2018-05-01,ANG MO KIO,385000
25887,2018-05-01,ANG MO KIO,390000
25888,2018-05-01,ANG MO KIO,397000
25889,2018-05-01,ANG MO KIO,398000
25890,2018-05-01,ANG MO KIO,400000
25891,2018-05-01,ANG MO KIO,400000
25892,2018-05-01,ANG MO KIO,408000
25893,2018-05-01,ANG MO KIO,418000
25894,2018-05-01,ANG MO KIO,420000
25895,2018-05-01,ANG MO KIO,460000
25896,2018-05-01,ANG MO KIO,462000
25897,2018-05-01,ANG MO KIO,492000
